Unnamed: 0.1,Unnamed: 0,produitID,name,prix,link,imgCover,REFERENCE,description,techniqueDetails,EAN_x,PRIX TARIF N_x,EAN_y,PRIX TARIF N_y,BRAND
28,28,5412,"Pack batteries et chargeur pour outillage électroportatif 18V 2 batteries de 5,5Ah PROCORE + chargeur GAL 1880 CV","289,00",https://www.prolians.fr/pack-batteries-et-chargeur-pour-outillage-electroportatif-18v-2-batteries-de-5-5ah-procore-chargeur-gal-1880-cv-bosch67246969.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67246969_0_20250412080137_1.jpg,1600A0214C,"

            Description du produit 

            Le pack batteries et chargeur 18V comprend deux batteries ProCORE18V de 5,5Ah et un chargeur GAL 1880 CV, idéal pour les travaux exigeants. Les batteries ProCORE18V 5.5Ah, en combinaison avec les outils BITURBO, offrent une puissance équivalente à celle d'un outil filaire de 1 800 W. Grâce au chargeur GAL 1880 CV, les batteries sont rechargées à 80 % en seulement 35 minutes. La technologie COOLPACK 2.0 assure une meilleure évacuation de la chaleur, prolongeant la durée de vie des batteries. Depuis 2008, toutes les batteries sont compatibles avec les outils Bosch Professional de même voltage, anciens ou nouveaux. 
",,4059952560106.0,345,4059952560106.0,345,BOSCH
29,29,5413,Lame de scie sauteuse PROGRESSOR FOR WOOD AND METAL T345XF 2608634994,"39,40",https://www.prolians.fr/lame-de-scie-sauteuse-progressor-for-wood-and-metal-t345xf-2608634994-bosch17247689.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17247689_0_20250412011447_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17247689_1_20250412011447_1.jpg",2608634994,"

            Description du produit 

            Lame de scie sauteuse T 345 XF Progressor for Wood and Metal pour la découpe de bois mince et épais contenant du métal■Géométrie de denture à pas progressif pour travailler dans des matériaux de différentes densités■Denture latérale affûtée conçue pour des découpes rapides■Bimétal/denture progressive en HSS et corps HCS extrêmement flexible pour la découpe des matériaux durs 
",,3165140128025.0,"20,99",3165140128025.0,"20,99",BOSCH
30,30,5414,"Perforateur burineur filaire SDS-MAX 1150W 8,8J GBH 5-40DCE MY36","539,00",https://www.prolians.fr/perforateur-burineur-filaire-sds-max-1150w-8-8j-gbh-5-40dce-my36-bosch42307505.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/2/42307505_0_20250412040217_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/2/42307505_1_20250412040218_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/2/42307505_2_20250412040218_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/2/42307505_3_20250412040219_1.jpg",0611264000,"

            Description du produit 

            Le perforateur filaire SDS max GBH 5-40 DCE Professional de Bosch est conçu pour les applications exigeantes, offrant une prise en main optimale et un grand confort d'utilisation. Avec une force de frappe de 8,8 J, il garantit un perçage rapide et une capacité d’enlèvement élevée. Son système Vibration Control et sa légèreté permettent une utilisation prolongée sans fatigue, même lors de travaux de longue durée. Sa longévité est renforcée grâce à des composants métalliques robustes et un système de lubrification optimisé. Idéal pour le perçage jusqu’à 40 mm de diamètre et le burinage léger dans le béton et la pierre, il est compatible avec divers dispositifs d’aspiration de poussière. Il intègre également la fonction Constant Speed, un embrayage de sécurité et une présélection de vitesse pour plus de précision et de sécurité.Livré avec un chiffon, un tube de graisse et une poignée supplémentaire et un coffret. 
",,3165140461214.0,789,3165140461214.0,789,BOSCH
31,31,5415,Lame de scie sauteuse T123X HSS - Longueur 100 mm (x5),"30,46",https://www.prolians.fr/lame-de-scie-sauteuse-t123x-hss-longueur-100-mm-x5-bosch17247670.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17247670_0_20250412011446_1.jpg,2608638473,"

            Description du produit 

            Lames de scie sauteuse T123XF Progressor for Metal - L 117 mm (lot de 5).Configuration de la denture : avoyé, fraisé.Domaines d'utilisation : Tôles minces à épaisses (1,5 - 10 mm), tuyaux + profilés (ø < 30 mm) y compris en aluminium. 
",,3165140128056.0,"17,84",3165140128056.0,"17,84",BOSCH
32,32,5416,Scies trépans HSS PROGRESSOR POWER CHANGE PLUS,"16,98",https://www.prolians.fr/scies-trepans-hss-progressor-power-change-plus-boschp77rnlb.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p77rnlb_0_20250419132258_1.jpg,-,"

            Description du produit 

            Scie trépan Bimétal Progressor offrant une durée de vie 2 fois supérieure au modèle précédent. 
",,,,,,BOSCH
33,33,5417,"Perforateur burineur filaire SDS-MAX 1500W 12,5J GBH 8-45DV MY36","729,00",https://www.prolians.fr/perforateur-burineur-filaire-sds-max-1500w-12-5j-gbh-8-45dv-my36-bosch53076661.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076661_0_20250412045608_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076661_1_20250412045609_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076661_2_20250412045609_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53076661_3_20250412045610_1.jpg",0611265000,"

            Description du produit 

            Le perforateur filaire SDS max GBH 8-45 DV Professional de Bosch est un modèle polyvalent alliant puissance et facilité d’utilisation, grâce à son rapport poids/performance optimal. Doté d’un moteur puissant avec une force de frappe de 12,5 J, il permet un perçage et un burinage rapides dans le béton et la pierre, avec des capacités de perçage allant jusqu’à 45 mm de diamètre. Ses composants métalliques robustes lui assurent une grande longévité, tandis que le système Vibration Control réduit la fatigue lors de travaux prolongés. Conçu pour des applications moyennement exigeantes, il est compatible avec des dispositifs d'aspiration de poussière et dispose des fonctions Constant Speed, protection anti-redémarrage, embrayage de sécurité, et présélection de vitesse pour une utilisation en toute sécurité et confort.Livré avec un tube de graisse et une poignée supplémentaire et un coffret. 
",,3165140542265.0,1079,3165140542265.0,1079,BOSCH
34,34,5418,Perceuse-visseuse sans fil 18V 2 batteries 4Ah 110nm GSR 18V-110 C L-BOXX MY36,"399,00",https://www.prolians.fr/perceuse-visseuse-sans-fil-18v-2-batteries-4ah-110nm-gsr-18v-110-c-l-boxx-my36-bosch66523985.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66523985_0_20250412074450_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66523985_1_20250412074451_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66523985_2_20250412074451_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66523985_3_20250412074452_1.jpg",06019G010A,"

            Description du produit 

            La perceuse-visseuse sans fil GSR 18V-110 C Professional de Bosch est un outil extrêmement puissant et robuste dans la catégorie 18V, équipé d'un moteur sans charbon offrant un couple maximal de 110 Nm. Son mandrin tout en métal garantit une grande solidité, même dans les conditions les plus exigeantes sur les chantiers. Elle permet de percer dans le bois jusqu'à 82 mm, dans l'acier jusqu'à 13 mm, et de visser jusqu'à 12 mm de diamètre. Dotée de la connectivité Bluetooth, elle se pilote à distance via smartphone pour plus de contrôle. Ses autres caractéristiques incluent un engrenage à deux vitesses, un mandrin Autolock, le KickBack Control, l'Electronic Motor Protection et un embrayage de précision. Compatible avec les batteries 18V Bosch Professional et AMPShare, elle offre flexibilité et performances optimales pour les professionnels.Livrée avec une poignée supplémentaire, 2 batteries ProCORE18V 4.0Ah, un chargeur rapide GAL 18V-40 et un coffret L-BOXX. 
",,4059952525419.0,525,4059952525419.0,525,BOSCH
35,35,5419,Meuleuse d'angle filaire 125 mm 1700W GWS17-125 PSB,"225,00",https://www.prolians.fr/meuleuse-d-angle-filaire-125-mm-1700w-gws17-125-psb-bosch69263194.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263194_0_20250412092554_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263194_1_20250412092554_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263194_2_20250412092555_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263194_3_20250412092555_1.jpg",06017D1700,"

            Description du produit 

            Cette meuleuse d'angle filaire de 1700 W se distingue par sa grande puissance, sa capacité de surcharge élevée et sa protection renforcée contre les poussières grâce à des ouïes d’aération à l’arrière et des filtres amovibles. Elle offre une prise en main optimisée avec une petite circonférence de préhension. Dotée des fonctions KickBack Control, protection anti-redémarrage et poignée latérale Vibration Control, elle assure une meilleure sécurité pour l’utilisateur. Équipée des fonctions Constant Speed, démarrage progressif et protection contre les surcharges, elle est idéale pour meuler, ébarber du métal, araser des cordons de soudure, et tronçonner divers matériaux comme le métal, le béton, les briques et le carrelage.Livrée avec un écrou de serrage rapide SDS, un filtre à poussière, un capot de protection, une poignée auxiliaire Vibration Control, un capot de protection spécial tronçonnage enclipsable, une flasque de serrage et une clé à ergots. 
",,4059952576725.0,285,4059952576725.0,285,BOSCH
36,36,5420,Adaptateur pour scies trépans POWER-CHANGE PLUS,"34,69",https://www.prolians.fr/adaptateur-pour-scies-trepans-power-change-plus-bosch65344785.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65344785_0_20250419075649_1.jpg,2608594253,"

            Description du produit 

            Le système Power-Change Plus offre plus de solidité et de précision que son prédécesseur. Sa queue renforcée permet d'améliorer les tolérances, de créer moins de jeu et d'augmenter la précision. De plus, elle améliore le guidage grâce à son foret de centrage. Son système unique sans clé ne nécessite qu'un simple clic pour déconnecter la scie trépan, assurant ainsi une éjection rapide et aisée du bouchon. Utilisez ce système pour raccorder sans clé des outils électroportatifs et des scies trépans. 
",,3165140950220.0,"30,9",3165140950220.0,"30,9",BOSCH
37,37,5421,Lame de scie circulaire MULTI MATERIAL,"92,29",https://www.prolians.fr/lame-de-scie-circulaire-multi-material-boschp77051o.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p77051o_0_20250412120942_1.jpg,-,"

            Description du produit 

            Lame de scie circulaire Multi Material permettant des coupes puissantes sur une large gamme de matériaux.Lame fabriquée en acier trempé SK5 avec des dimensions stables (> 40 HRC), garantissant la précision.Faible vibration des encoches de dilatation pendant utilisation pour atténuer le bruit et réduire les échauffements.Denture de type HLTCG rendant la lame robuste pour le travail sur des matériaux abrasifs. 
",,,,,,BOSCH
38,38,5422,Lame oscillante plongeante EXPERT METALMAX AIZ 20 AIT,"40,40",https://www.prolians.fr/lame-oscillante-plongeante-expert-metalmax-aiz-20-ait-boschp77nwla.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p77nwla_0_20250419132245_1.jpg,-,"

            Description du produit 

            La lame EXPERT MetalMax est conçue pour couper parfaitement à ras des surfaces, même pour les vis trempées, rouillées ou coincées. Sa longue durée de vie est idéale pour découper les métaux durs, grâce à la technologie Bosch Carbide Technology qui assure une durabilité exceptionnelle. Le revêtement supplémentaire renforce la résistance du carbure, tandis que le support Starlock garantit un transfert de puissance optimal pour des performances supérieures. 
",,,,,,BOSCH
39,39,5423,Lame oscillante plongeante 65 x 40 mm AII65BSPB,"39,75",https://www.prolians.fr/lame-oscillante-plongeante-65-x-40-mm-aii65bspb-bosch59818716.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/9/59818716_0_20250419064822_1.jpg,2608662017,"

            Description du produit 

            La lame Starlock AII 65 BSPB assure une longévité extrême pour les travaux de coupe plongeante dans le bois dur. La combinaison BIM (Bimétal) d’une lame en acier à haute teneur en carbone (HCS) et de dents en acier à coupe rapide (HSS) résistantes à l’usure et à la chaleur. La configuration en denture japonaise dotée de dents acérées en fait l’outil idéal pour le bois dur. La disposition tridimensionnelle des dents minimise le développement de la chaleur; évitant la surchauffe et prolongeant l’utilisation. L’arête de coupe arrondie (Curved-Tec) de la lame assure la résistance des dents contre la rupture, lui procurant ainsi une longévité extrême. Convient pour les coupes plongeantes dans les panneaux mélaminés ou le bois dur, les découpes dans les meubles et les coupes à ras des pièces en bois. Pour outils électroportatifs Starlock, Starlock Plus et Starlock Max ainsi que pour les outils multi-fonctions standard. changement rapide de lame, en 3 secondes sans l’aide d’outils supplémenataires.  
",,3165140707459.0,"24,57",3165140707459.0,"24,57",BOSCH
40,40,5424,"Télémètre laser GLM 40 précision +/- 1,5 mm - 40 mètres","107,00",https://www.prolians.fr/telemetre-laser-glm-40-precision-1-5-mm-40-metres-bosch57549289.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/7/57549289_0_20250412053955_1.jpg,601072900,"

            Description du produit 

            Ce télémètre Tout en un regroupe tous les principaux modes de mesure dans un boîtier compact, à savoir la mesure de distances, de surfaces, de volumes et la mesure indirecte de hauteurs.Il possède une fonction mémoire enregistrant automatiquement les 10 dernières mesures pour une consultation rapide.Son écran rétro-éclairé permet une grande facilité de lecture affichant les trois derniers résultats de mesure.Livré avec 2 piles 1,5V LR03. 
",,,,,,BOSCH
41,41,5425,Plateau de ponçage meuleuse M14  diamètre 125 mm - souple - diamètre 125 mm,"33,58",https://www.prolians.fr/plateau-de-poncage-meuleuse-m14-diametre-125-mm-souple-diametre-125-mm-bosch17287842.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17287842_0_20250412011513_1.jpg,1608601033,"

            Description du produit 

            Le plateau de ponçage M14 souple est idéal pour le ponçage à concrétion fine (P60 et plus). Sa surface plane est spécialement optimisée pour les travaux de ponçage fin, et sa conception robuste lui confère une grande résistance et une durée de vie prolongée. 
",,3165140016551.0,"19,68",3165140016551.0,"19,68",BOSCH
